# Game Session ID 
150 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    14:12:13 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -4.720006 11.088425 8.859938 	 -7.279997 11.088425 6.647590 	 -0.700000 11.088425 12.263549 	 6.690001 11.088425 3.243979 	 1.330002 11.088425 8.859938 	 16.680000 11.088425 6.647590 	 21.269991 11.088425 12.263549 	 -11.299997 11.088425 3.243979 	
 -4.700006 10.993866 8.866637 	 -7.299998 10.993866 6.643228 	 -0.700000 10.993866 12.287267 	 6.700001 10.993866 3.222598 	 1.300002 10.993866 8.866637 	 16.699999 10.993866 6.643228 	 21.299992 10.993866 12.287267 	 -11.299997 10.993866 3.222598 	
 -4.680006 10.899307 8.873137 	 -7.319998 10.899307 6.638666 	 -0.700000 10.899307 12.310784 	 6.710001 10.899307 3.201018 	 1.270002 10.899307 8.873137 	 16.719999 10.899307 6.638666 	 21.329992 10.899307 12.310784 	 -11.299997 10.899307 3.201018 	
 -4.660006 10.804749 8.879436 	 -7.339998 10.804749 6.633904 	 -0.700000 10.804749 12.334103 	 6.720001 10.804749 3.179239 	 1.240002 10.804749 8.879436 	 16.740000 10.804749 6.633904 	 21.359991 10.804749 12.334103 	 -11.299997 10.804749 3.179239 	
 -4.640006 10.710192 8.885536 	 -7.359998 10.710192 6.628942 	 -0.700000 10.710192 12.357221 	 6.730001 10.710192 3.157258 	 1.210002 10.710192 8.885536 	 16.760000 10.710192 6.628942 	 21.389992 10.710192 12.357221 	 -11.299997 10.710192 3.157258 	
 -4.620006 10.615633 8.891436 	 -7.379998 10.615633 6.623779 	 -0.700000 10.615633 12.380137 	 6.740001 10.615633 3.135078 	 1.180002 10.615633 8.891436 	 16.779999 10.615633 6.623779 	 21.419992 10.615633 12.380137 	 -11.299997 10.615633 3.135078 	
 -4.600006 10.521076 8.897136 	 -7.399998 10.521076 6.618418 	 -0.700000 10.521076 12.402856 	 6.750001 10.521076 3.112698 	 1.150002 10.521076 8.897136 	 16.799999 10.521076 6.618418 	 21.449991 10.521076 12.402856 	 -11.299997 10.521076 3.112698 	
 -4.580006 10.426517 8.902636 	 -7.419998 10.426517 6.612855 	 -0.700000 10.426517 12.425373 	 6.760001 10.426517 3.090118 	 1.120002 10.426517 8.902636 	 16.820000 10.426517 6.612855 	 21.479992 10.426517 12.425373 	 -11.299997 10.426517 3.090118 	
 -4.560006 10.331961 8.907935 	 -7.439998 10.331961 6.607094 	 -0.700000 10.331961 12.447692 	 6.770001 10.331961 3.067338 	 1.090002 10.331961 8.907935 	 16.840000 10.331961 6.607094 	 21.509993 10.331961 12.447692 	 -11.299997 10.331961 3.067338 	
 -4.540006 10.237402 8.913035 	 -7.459998 10.237402 6.601132 	 -0.700000 10.237402 12.469810 	 6.780001 10.237402 3.044358 	 1.060002 10.237402 8.913035 	 16.859999 10.237402 6.601132 	 21.539991 10.237402 12.469810 	 -11.299997 10.237402 3.044358 	
 -4.520006 10.142845 8.917934 	 -7.479998 10.142845 6.594970 	 -0.700000 10.142845 12.491727 	 6.790001 10.142845 3.021178 	 1.030002 10.142845 8.917934 	 16.879999 10.142845 6.594970 	 21.569992 10.142845 12.491727 	 -11.299997 10.142845 3.021178 	
 -4.500006 10.048286 8.922634 	 -7.499998 10.048286 6.588607 	 -0.700000 10.048286 12.513445 	 6.800001 10.048286 2.997798 	 1.000002 10.048286 8.922634 	 16.900000 10.048286 6.588607 	 21.599991 10.048286 12.513445 	 -11.299997 10.048286 2.997798 	
 -4.480006 9.953728 8.927135 	 -7.519998 9.953728 6.582046 	 -0.700000 9.953728 12.534963 	 6.810001 9.953728 2.974218 	 0.970002 9.953728 8.927135 	 16.920000 9.953728 6.582046 	 21.629992 9.953728 12.534963 	 -11.299997 9.953728 2.974218 	
 -4.460006 9.859171 8.931434 	 -7.539998 9.859171 6.575284 	 -0.700000 9.859171 12.556280 	 6.820001 9.859171 2.950438 	 0.940002 9.859171 8.931434 	 16.939999 9.859171 6.575284 	 21.659992 9.859171 12.556280 	 -11.299997 9.859171 2.950438 	
 -4.440006 9.764612 8.935534 	 -7.559998 9.764612 6.568322 	 -0.700000 9.764612 12.577398 	 6.830001 9.764612 2.926458 	 0.910002 9.764612 8.935534 	 16.959999 9.764612 6.568322 	 21.689991 9.764612 12.577398 	 -11.299997 9.764612 2.926458 	
 -4.420006 9.670055 8.939433 	 -7.579998 9.670055 6.561160 	 -0.700000 9.670055 12.598316 	 6.840001 9.670055 2.902277 	 0.880002 9.670055 8.939433 	 16.980000 9.670055 6.561160 	 21.719992 9.670055 12.598316 	 -11.299997 9.670055 2.902277 	
 -4.400006 9.575497 8.943133 	 -7.599998 9.575497 6.553798 	 -0.700000 9.575497 12.619034 	 6.850001 9.575497 2.877898 	 0.850002 9.575497 8.943133 	 17.000000 9.575497 6.553798 	 21.749992 9.575497 12.619034 	 -11.299997 9.575497 2.877898 	
 -4.380006 9.480940 8.946632 	 -7.619998 9.480940 6.546235 	 -0.700000 9.480940 12.639551 	 6.860001 9.480940 2.853317 	 0.820002 9.480940 8.946632 	 17.019999 9.480940 6.546235 	 21.779991 9.480940 12.639551 	 -11.299997 9.480940 2.853317 	
 -4.360006 9.386381 8.949932 	 -7.639997 9.386381 6.538473 	 -0.700000 9.386381 12.659869 	 6.870001 9.386381 2.828537 	 0.790002 9.386381 8.949932 	 17.039999 9.386381 6.538473 	 21.809992 9.386381 12.659869 	 -11.299997 9.386381 2.828537 	
 -4.340006 9.291824 8.953032 	 -7.659997 9.291824 6.530511 	 -0.700000 9.291824 12.679987 	 6.880001 9.291824 2.803557 	 0.760002 9.291824 8.953032 	 17.059999 9.291824 6.530511 	 21.839991 9.291824 12.679987 	 -11.299997 9.291824 2.803557 	
 -4.320006 9.197266 8.955932 	 -7.679997 9.197266 6.522349 	 -0.700000 9.197266 12.699904 	 6.890001 9.197266 2.778377 	 0.730002 9.197266 8.955932 	 17.080000 9.197266 6.522349 	 21.869991 9.197266 12.699904 	 -11.299997 9.197266 2.778377 	
 -4.300006 9.102707 8.958632 	 -7.699997 9.102707 6.513988 	 -0.700000 9.102707 12.719623 	 6.900001 9.102707 2.752997 	 0.700002 9.102707 8.958632 	 17.099998 9.102707 6.513988 	 21.899992 9.102707 12.719623 	 -11.299997 9.102707 2.752997 	
 -4.280006 9.008150 8.961131 	 -7.719997 9.008150 6.505425 	 -0.700000 9.008150 12.739141 	 6.910001 9.008150 2.727417 	 0.670002 9.008150 8.961131 	 17.119999 9.008150 6.505425 	 21.929991 9.008150 12.739141 	 -11.299997 9.008150 2.727417 	
 -4.260006 8.913591 8.963431 	 -7.739997 8.913591 6.496663 	 -0.700000 8.913591 12.758458 	 6.920001 8.913591 2.701637 	 0.640002 8.913591 8.963431 	 17.139999 8.913591 6.496663 	 21.959991 8.913591 12.758458 	 -11.299997 8.913591 2.701637 	
 -4.240006 8.819035 8.965531 	 -7.759997 8.819035 6.487701 	 -0.700000 8.819035 12.777575 	 6.930001 8.819035 2.675657 	 0.610002 8.819035 8.965531 	 17.160000 8.819035 6.487701 	 21.989992 8.819035 12.777575 	 -11.299997 8.819035 2.675657 	
 -4.220006 8.724476 8.967431 	 -7.779997 8.724476 6.478539 	 -0.700000 8.724476 12.796494 	 6.940001 8.724476 2.649477 	 0.580002 8.724476 8.967431 	 17.179998 8.724476 6.478539 	 22.019991 8.724476 12.796494 	 -11.299997 8.724476 2.649477 	
 -4.200006 8.629919 8.969131 	 -7.799997 8.629919 6.469177 	 -0.700000 8.629919 12.815211 	 6.950001 8.629919 2.623097 	 0.550002 8.629919 8.969131 	 17.199999 8.629919 6.469177 	 22.049992 8.629919 12.815211 	 -11.299997 8.629919 2.623097 	
 -4.180006 8.535360 8.970631 	 -7.819997 8.535360 6.459616 	 -0.700000 8.535360 12.833730 	 6.960001 8.535360 2.596517 	 0.520002 8.535360 8.970631 	 17.219999 8.535360 6.459616 	 22.079990 8.535360 12.833730 	 -11.299997 8.535360 2.596517 	
 -4.160006 8.440804 8.971930 	 -7.839997 8.440804 6.449853 	 -0.700000 8.440804 12.852047 	 6.970001 8.440804 2.569736 	 0.490002 8.440804 8.971930 	 17.240000 8.440804 6.449853 	 22.109991 8.440804 12.852047 	 -11.299997 8.440804 2.569736 	
 -4.140006 8.346245 8.973030 	 -7.859997 8.346245 6.439891 	 -0.700000 8.346245 12.870165 	 6.980001 8.346245 2.542757 	 0.460002 8.346245 8.973030 	 17.259998 8.346245 6.439891 	 22.139992 8.346245 12.870165 	 -11.299997 8.346245 2.542757 	
 -4.120006 8.251688 8.973929 	 -7.879997 8.251688 6.429729 	 -0.700000 8.251688 12.888083 	 6.990001 8.251688 2.515576 	 0.430002 8.251688 8.973929 	 17.279999 8.251688 6.429729 	 22.169991 8.251688 12.888083 	 -11.299997 8.251688 2.515576 	
 -4.100006 8.157129 8.974629 	 -7.899997 8.157129 6.419367 	 -0.700000 8.157129 12.905800 	 7.000001 8.157129 2.488197 	 0.400003 8.157129 8.974629 	 17.299999 8.157129 6.419367 	 22.199991 8.157129 12.905800 	 -11.299997 8.157129 2.488197 	
 -4.080006 8.062571 8.975129 	 -7.919997 8.062571 6.408805 	 -0.700000 8.062571 12.923318 	 7.010001 8.062571 2.460616 	 0.370003 8.062571 8.975129 	 17.320000 8.062571 6.408805 	 22.229992 8.062571 12.923318 	 -11.299997 8.062571 2.460616 	
 -4.060006 7.968014 8.975429 	 -7.939997 7.968014 6.398044 	 -0.700000 7.968014 12.940636 	 7.020001 7.968014 2.432837 	 0.340003 7.968014 8.975429 	 17.339998 7.968014 6.398044 	 22.259991 7.968014 12.940636 	 -11.299997 7.968014 2.432837 	
 -4.040006 7.873455 8.975529 	 -7.959997 7.873455 6.387082 	 -0.700000 7.873455 12.957754 	 7.030001 7.873455 2.404856 	 0.310003 7.873455 8.975529 	 17.359999 7.873455 6.387082 	 22.289991 7.873455 12.957754 	 -11.299997 7.873455 2.404856 	
 -4.020006 7.778898 8.975428 	 -7.979997 7.778898 6.375919 	 -0.700000 7.778898 12.974671 	 7.040001 7.778898 2.376676 	 0.280003 7.778898 8.975428 	 17.379999 7.778898 6.375919 	 22.319990 7.778898 12.974671 	 -11.299997 7.778898 2.376676 	
 -4.000006 7.684340 8.975128 	 -7.999997 7.684340 6.364557 	 -0.700000 7.684340 12.991389 	 7.050001 7.684340 2.348296 	 0.250003 7.684340 8.975128 	 17.400000 7.684340 6.364557 	 22.349991 7.684340 12.991389 	 -11.299997 7.684340 2.348296 	
 -3.980006 7.589783 8.974627 	 -8.019997 7.589783 6.352995 	 -0.700000 7.589783 13.007907 	 7.060001 7.589783 2.319716 	 0.220003 7.589783 8.974627 	 17.419998 7.589783 6.352995 	 22.379992 7.589783 13.007907 	 -11.299997 7.589783 2.319716 	
 -3.960006 7.495224 8.973927 	 -8.039997 7.495224 6.341233 	 -0.700000 7.495224 13.024224 	 7.070001 7.495224 2.290936 	 0.190003 7.495224 8.973927 	 17.439999 7.495224 6.341233 	 22.409990 7.495224 13.024224 	 -11.299997 7.495224 2.290936 	
 -3.940006 7.400667 8.973027 	 -8.059997 7.400667 6.329271 	 -0.700000 7.400667 13.040342 	 7.080001 7.400667 2.261956 	 0.160003 7.400667 8.973027 	 17.459999 7.400667 6.329271 	 22.439991 7.400667 13.040342 	 -11.299997 7.400667 2.261956 	
 -3.920006 7.306108 8.971927 	 -8.079997 7.306108 6.317110 	 -0.700000 7.306108 13.056260 	 7.090001 7.306108 2.232776 	 0.130003 7.306108 8.971927 	 17.480000 7.306108 6.317110 	 22.469992 7.306108 13.056260 	 -11.299997 7.306108 2.232776 	
 -3.900006 7.211550 8.970626 	 -8.099997 7.211550 6.304747 	 -0.700000 7.211550 13.071979 	 7.100001 7.211550 2.203396 	 0.100003 7.211550 8.970626 	 17.499998 7.211550 6.304747 	 22.499990 7.211550 13.071979 	 -11.299997 7.211550 2.203396 	
 -3.880006 7.116993 8.969126 	 -8.119997 7.116993 6.292185 	 -0.700000 7.116993 13.087496 	 7.110001 7.116993 2.173816 	 0.070003 7.116993 8.969126 	 17.519999 7.116993 6.292185 	 22.529991 7.116993 13.087496 	 -11.299997 7.116993 2.173816 	
 -3.860006 7.022434 8.967425 	 -8.139997 7.022434 6.279423 	 -0.700000 7.022434 13.102814 	 7.120001 7.022434 2.144036 	 0.040003 7.022434 8.967425 	 17.539999 7.022434 6.279423 	 22.559990 7.022434 13.102814 	 -11.299997 7.022434 2.144036 	
 -3.840006 6.927877 8.965526 	 -8.159997 6.927877 6.266461 	 -0.700000 6.927877 13.117931 	 7.130001 6.927877 2.114056 	 0.010003 6.927877 8.965526 	 17.559999 6.927877 6.266461 	 22.589991 6.927877 13.117931 	 -11.299997 6.927877 2.114056 	
 -3.820006 6.833319 8.963425 	 -8.179996 6.833319 6.253299 	 -0.700000 6.833319 13.132849 	 7.140001 6.833319 2.083876 	 -0.019997 6.833319 8.963425 	 17.579998 6.833319 6.253299 	 22.619991 6.833319 13.132849 	 -11.299997 6.833319 2.083876 	
 -3.800006 6.738762 8.961124 	 -8.199997 6.738762 6.239937 	 -0.700000 6.738762 13.147567 	 7.150001 6.738762 2.053495 	 -0.049997 6.738762 8.961124 	 17.599998 6.738762 6.239937 	 22.649990 6.738762 13.147567 	 -11.299997 6.738762 2.053495 	
 -3.780006 6.644203 8.958625 	 -8.219996 6.644203 6.226375 	 -0.700000 6.644203 13.162085 	 7.160001 6.644203 2.022916 	 -0.079997 6.644203 8.958625 	 17.619999 6.644203 6.226375 	 22.679991 6.644203 13.162085 	 -11.299997 6.644203 2.022916 	
 -3.760006 6.549646 8.955924 	 -8.239997 6.549646 6.212613 	 -0.700000 6.549646 13.176403 	 7.170001 6.549646 1.992136 	 -0.109997 6.549646 8.955924 	 17.639999 6.549646 6.212613 	 22.709991 6.549646 13.176403 	 -11.299997 6.549646 1.992136 	
 -3.740006 6.455088 8.953024 	 -8.259996 6.455088 6.198651 	 -0.700000 6.455088 13.190520 	 7.180001 6.455088 1.961156 	 -0.139997 6.455088 8.953024 	 17.659998 6.455088 6.198651 	 22.739990 6.455088 13.190520 	 -11.299997 6.455088 1.961156 	
 -3.720006 6.360529 8.949924 	 -8.279997 6.360529 6.184489 	 -0.700000 6.360529 13.204438 	 7.190001 6.360529 1.929975 	 -0.169997 6.360529 8.949924 	 17.679998 6.360529 6.184489 	 22.769991 6.360529 13.204438 	 -11.299997 6.360529 1.929975 	
 -3.700006 6.265972 8.946624 	 -8.299996 6.265972 6.170127 	 -0.700000 6.265972 13.218156 	 7.200001 6.265972 1.898595 	 -0.199997 6.265972 8.946624 	 17.699999 6.265972 6.170127 	 22.799990 6.265972 13.218156 	 -11.299997 6.265972 1.898595 	
 -3.680007 6.171413 8.943123 	 -8.319997 6.171413 6.155565 	 -0.700000 6.171413 13.231673 	 7.210001 6.171413 1.867015 	 -0.229997 6.171413 8.943123 	 17.719999 6.171413 6.155565 	 22.829990 6.171413 13.231673 	 -11.299997 6.171413 1.867015 	
 -3.660007 6.076857 8.939423 	 -8.339996 6.076857 6.140803 	 -0.700000 6.076857 13.244991 	 7.220001 6.076857 1.835235 	 -0.259997 6.076857 8.939423 	 17.739998 6.076857 6.140803 	 22.859991 6.076857 13.244991 	 -11.299997 6.076857 1.835235 	
 -3.640007 5.982298 8.935523 	 -8.359997 5.982298 6.125841 	 -0.700000 5.982298 13.258109 	 7.230000 5.982298 1.803255 	 -0.289997 5.982298 8.935523 	 17.759998 5.982298 6.125841 	 22.889990 5.982298 13.258109 	 -11.299997 5.982298 1.803255 	
 -3.620007 5.887741 8.931422 	 -8.379996 5.887741 6.110679 	 -0.700000 5.887741 13.271028 	 7.240001 5.887741 1.771075 	 -0.319997 5.887741 8.931422 	 17.779999 5.887741 6.110679 	 22.919991 5.887741 13.271028 	 -11.299997 5.887741 1.771075 	
 -3.600007 5.793182 8.927122 	 -8.399997 5.793182 6.095317 	 -0.700000 5.793182 13.283745 	 7.250000 5.793182 1.738695 	 -0.349997 5.793182 8.927122 	 17.799999 5.793182 6.095317 	 22.949991 5.793182 13.283745 	 -11.299997 5.793182 1.738695 	
 -3.580007 5.698626 8.922622 	 -8.419996 5.698626 6.079755 	 -0.700000 5.698626 13.296263 	 7.260001 5.698626 1.706115 	 -0.379997 5.698626 8.922622 	 17.819998 5.698626 6.079755 	 22.979990 5.698626 13.296263 	 -11.299997 5.698626 1.706115 	
 -3.560007 5.604067 8.917922 	 -8.439997 5.604067 6.063993 	 -0.700000 5.604067 13.308580 	 7.270000 5.604067 1.673335 	 -0.409997 5.604067 8.917922 	 17.839998 5.604067 6.063993 	 23.009991 5.604067 13.308580 	 -11.299997 5.604067 1.673335 	
 -3.540007 5.509508 8.913021 	 -8.459996 5.509508 6.048031 	 -0.700000 5.509508 13.320698 	 7.280001 5.509508 1.640355 	 -0.439997 5.509508 8.913021 	 17.859999 5.509508 6.048031 	 23.039989 5.509508 13.320698 	 -11.299997 5.509508 1.640355 	
 -3.520007 5.414951 8.907921 	 -8.479997 5.414951 6.031869 	 -0.700000 5.414951 13.332616 	 7.290000 5.414951 1.607175 	 -0.469997 5.414951 8.907921 	 17.879999 5.414951 6.031869 	 23.069990 5.414951 13.332616 	 -11.299997 5.414951 1.607175 	
 -3.500007 5.320393 8.902621 	 -8.499996 5.320393 6.015507 	 -0.700000 5.320393 13.344334 	 7.300001 5.320393 1.573795 	 -0.499997 5.320393 8.902621 	 17.899998 5.320393 6.015507 	 23.099991 5.320393 13.344334 	 -11.299997 5.320393 1.573795 	
 -3.480007 5.225836 8.897120 	 -8.519997 5.225836 5.998945 	 -0.700000 5.225836 13.355852 	 7.310000 5.225836 1.540215 	 -0.529997 5.225836 8.897120 	 17.919998 5.225836 5.998945 	 23.129990 5.225836 13.355852 	 -11.299997 5.225836 1.540215 	
 -3.460007 5.131277 8.891420 	 -8.539996 5.131277 5.982183 	 -0.700000 5.131277 13.367169 	 7.320001 5.131277 1.506435 	 -0.559997 5.131277 8.891420 	 17.939999 5.131277 5.982183 	 23.159990 5.131277 13.367169 	 -11.299997 5.131277 1.506435 	
 -3.440007 5.036720 8.885520 	 -8.559997 5.036720 5.965221 	 -0.700000 5.036720 13.378287 	 7.330000 5.036720 1.472455 	 -0.589997 5.036720 8.885520 	 17.959999 5.036720 5.965221 	 23.189991 5.036720 13.378287 	 -11.299997 5.036720 1.472455 	
 -3.420007 4.942162 8.879420 	 -8.579996 4.942162 5.948059 	 -0.700000 4.942162 13.389205 	 7.340001 4.942162 1.438275 	 -0.619997 4.942162 8.879420 	 17.979998 4.942162 5.948059 	 23.219990 4.942162 13.389205 	 -11.299997 4.942162 1.438275 	
 -3.400007 4.847605 8.873119 	 -8.599997 4.847605 5.930697 	 -0.700000 4.847605 13.399922 	 7.350000 4.847605 1.403894 	 -0.649997 4.847605 8.873119 	 17.999998 4.847605 5.930697 	 23.249990 4.847605 13.399922 	 -11.299997 4.847605 1.403894 	
 -3.380007 4.753046 8.866619 	 -8.619996 4.753046 5.913135 	 -0.700000 4.753046 13.410440 	 7.360001 4.753046 1.369314 	 -0.679996 4.753046 8.866619 	 18.019999 4.753046 5.913135 	 23.279989 4.753046 13.410440 	 -11.299997 4.753046 1.369314 	
 -3.360007 4.658489 8.859920 	 -8.639997 4.658489 5.895373 	 -0.700000 4.658489 13.420758 	 7.370000 4.658489 1.334535 	 -0.709996 4.658489 8.859920 	 18.039999 4.658489 5.895373 	 23.309990 4.658489 13.420758 	 -11.299997 4.658489 1.334535 	
 -3.340007 4.563931 8.853019 	 -8.659996 4.563931 5.877411 	 -0.700000 4.563931 13.430876 	 7.380001 4.563931 1.299554 	 -0.739996 4.563931 8.853019 	 18.059998 4.563931 5.877411 	 23.339991 4.563931 13.430876 	 -11.299997 4.563931 1.299554 	
 -3.320007 4.469372 8.845919 	 -8.679996 4.469372 5.859250 	 -0.700000 4.469372 13.440794 	 7.390000 4.469372 1.264374 	 -0.769996 4.469372 8.845919 	 18.079998 4.469372 5.859250 	 23.369989 4.469372 13.440794 	 -11.299997 4.469372 1.264374 	
 -3.300007 4.374815 8.838618 	 -8.699996 4.374815 5.840887 	 -0.700000 4.374815 13.450512 	 7.400001 4.374815 1.228994 	 -0.799996 4.374815 8.838618 	 18.099998 4.374815 5.840887 	 23.399990 4.374815 13.450512 	 -11.299997 4.374815 1.228994 	
 -3.280007 4.280256 8.831119 	 -8.719996 4.280256 5.822325 	 -0.700000 4.280256 13.460030 	 7.410000 4.280256 1.193414 	 -0.829996 4.280256 8.831119 	 18.119999 4.280256 5.822325 	 23.429991 4.280256 13.460030 	 -11.299997 4.280256 1.193414 	
 -3.260007 4.185699 8.823418 	 -8.739996 4.185699 5.803563 	 -0.700000 4.185699 13.469347 	 7.420001 4.185699 1.157634 	 -0.859996 4.185699 8.823418 	 18.139997 4.185699 5.803563 	 23.459990 4.185699 13.469347 	 -11.299997 4.185699 1.157634 	
 -3.240007 4.091141 8.815517 	 -8.759996 4.091141 5.784601 	 -0.700000 4.091141 13.478465 	 7.430000 4.091141 1.121654 	 -0.889996 4.091141 8.815517 	 18.159998 4.091141 5.784601 	 23.489990 4.091141 13.478465 	 -11.299997 4.091141 1.121654 	
 -3.220007 3.996584 8.807418 	 -8.779996 3.996584 5.765440 	 -0.700000 3.996584 13.487383 	 7.440001 3.996584 1.085474 	 -0.919996 3.996584 8.807418 	 18.179998 3.996584 5.765440 	 23.519989 3.996584 13.487383 	 -11.299997 3.996584 1.085474 	
 -3.200007 3.902025 8.799117 	 -8.799996 3.902025 5.746078 	 -0.700000 3.902025 13.496100 	 7.450000 3.902025 1.049094 	 -0.949996 3.902025 8.799117 	 18.199999 3.902025 5.746078 	 23.549990 3.902025 13.496100 	 -11.299997 3.902025 1.049094 	
 -3.180007 3.807468 8.790617 	 -8.819996 3.807468 5.726515 	 -0.700000 3.807468 13.504619 	 7.460001 3.807468 1.012514 	 -0.979996 3.807468 8.790617 	 18.219997 3.807468 5.726515 	 23.579990 3.807468 13.504619 	 -11.299997 3.807468 1.012514 	
 -3.160007 3.712910 8.781917 	 -8.839996 3.712910 5.706753 	 -0.700000 3.712910 13.512937 	 7.470000 3.712910 0.975734 	 -1.009996 3.712910 8.781917 	 18.239998 3.712910 5.706753 	 23.609989 3.712910 13.512937 	 -11.299997 3.712910 0.975734 	
 -3.140007 3.618351 8.773017 	 -8.859996 3.618351 5.686791 	 -0.700000 3.618351 13.521054 	 7.480000 3.618351 0.938754 	 -1.039996 3.618351 8.773017 	 18.259998 3.618351 5.686791 	 23.639990 3.618351 13.521054 	 -11.299997 3.618351 0.938754 	
 -3.120007 3.523794 8.763916 	 -8.879996 3.523794 5.666629 	 -0.700000 3.523794 13.528972 	 7.490000 3.523794 0.901574 	 -1.069996 3.523794 8.763916 	 18.279999 3.523794 5.666629 	 23.669991 3.523794 13.528972 	 -11.299997 3.523794 0.901574 	
 -3.100007 3.429235 8.754616 	 -8.899996 3.429235 5.646267 	 -0.700000 3.429235 13.536690 	 7.500000 3.429235 0.864194 	 -1.099996 3.429235 8.754616 	 18.299997 3.429235 5.646267 	 23.699989 3.429235 13.536690 	 -11.299997 3.429235 0.864194 	
 -3.080007 3.334679 8.745116 	 -8.919996 3.334679 5.625706 	 -0.700000 3.334679 13.544208 	 7.510000 3.334679 0.826614 	 -1.129996 3.334679 8.745116 	 18.319998 3.334679 5.625706 	 23.729990 3.334679 13.544208 	 -11.299997 3.334679 0.826614 	
 -3.060007 3.240120 8.735415 	 -8.939996 3.240120 5.604943 	 -0.700000 3.240120 13.551525 	 7.520000 3.240120 0.788834 	 -1.159996 3.240120 8.735415 	 18.339998 3.240120 5.604943 	 23.759989 3.240120 13.551525 	 -11.299997 3.240120 0.788834 	
 -3.040007 3.145563 8.725515 	 -8.959996 3.145563 5.583982 	 -0.700000 3.145563 13.558643 	 7.530000 3.145563 0.750854 	 -1.189996 3.145563 8.725515 	 18.359999 3.145563 5.583982 	 23.789989 3.145563 13.558643 	 -11.299997 3.145563 0.750854 	
 -3.020007 3.051004 8.715415 	 -8.979996 3.051004 5.562819 	 -0.700000 3.051004 13.565561 	 7.540000 3.051004 0.712674 	 -1.219996 3.051004 8.715415 	 18.379997 3.051004 5.562819 	 23.819990 3.051004 13.565561 	 -11.299997 3.051004 0.712674 	
 -3.000007 2.956448 8.705114 	 -8.999996 2.956448 5.541457 	 -0.700000 2.956448 13.572279 	 7.550000 2.956448 0.674293 	 -1.249996 2.956448 8.705114 	 18.399998 2.956448 5.541457 	 23.849989 2.956448 13.572279 	 -11.299997 2.956448 0.674293 	
 -2.980007 2.861889 8.694614 	 -9.019996 2.861889 5.519896 	 -0.700000 2.861889 13.578796 	 7.560000 2.861889 0.635714 	 -1.279996 2.861889 8.694614 	 18.419998 2.861889 5.519896 	 23.879990 2.861889 13.578796 	 -11.299997 2.861889 0.635714 	
 -2.960007 2.767330 8.683914 	 -9.039996 2.767330 5.498134 	 -0.700000 2.767330 13.585114 	 7.570000 2.767330 0.596934 	 -1.309996 2.767330 8.683914 	 18.439999 2.767330 5.498134 	 23.909990 2.767330 13.585114 	 -11.299997 2.767330 0.596934 	
 -2.940007 2.672773 8.673014 	 -9.059996 2.672773 5.476171 	 -0.700000 2.672773 13.591232 	 7.580000 2.672773 0.557953 	 -1.339996 2.672773 8.673014 	 18.459997 2.672773 5.476171 	 23.939989 2.672773 13.591232 	 -11.299997 2.672773 0.557953 	
 -2.920007 2.578215 8.661914 	 -9.079996 2.578215 5.454010 	 -0.700000 2.578215 13.597150 	 7.590000 2.578215 0.518774 	 -1.369996 2.578215 8.661914 	 18.479998 2.578215 5.454010 	 23.969990 2.578215 13.597150 	 -11.299997 2.578215 0.518774 	
 -2.900007 2.483658 8.650614 	 -9.099996 2.483658 5.431648 	 -0.700000 2.483658 13.602868 	 7.600000 2.483658 0.479394 	 -1.399996 2.483658 8.650614 	 18.499998 2.483658 5.431648 	 23.999989 2.483658 13.602868 	 -11.299997 2.483658 0.479394 	
 -2.880007 2.389099 8.639113 	 -9.119996 2.389099 5.409086 	 -0.700000 2.389099 13.608386 	 7.610000 2.389099 0.439814 	 -1.429996 2.389099 8.639113 	 18.519999 2.389099 5.409086 	 24.029989 2.389099 13.608386 	 -11.299997 2.389099 0.439814 	
 -2.860007 2.294542 8.627413 	 -9.139996 2.294542 5.386323 	 -0.700000 2.294542 13.613704 	 7.620000 2.294542 0.400033 	 -1.459996 2.294542 8.627413 	 18.539997 2.294542 5.386323 	 24.059990 2.294542 13.613704 	 -11.299997 2.294542 0.400033 	
 -2.840007 2.199984 8.615513 	 -9.159996 2.199984 5.363362 	 -0.700000 2.199984 13.618821 	 7.630000 2.199984 0.360054 	 -1.489996 2.199984 8.615513 	 18.559998 2.199984 5.363362 	 24.089989 2.199984 13.618821 	 -11.299997 2.199984 0.360054 	
 -2.820007 2.105427 8.603413 	 -9.179996 2.105427 5.340199 	 -0.700000 2.105427 13.623739 	 7.640000 2.105427 0.319873 	 -1.519996 2.105427 8.603413 	 18.579998 2.105427 5.340199 	 24.119989 2.105427 13.623739 	 -11.299997 2.105427 0.319873 	
 -2.800007 2.010868 8.591112 	 -9.199996 2.010868 5.316837 	 -0.700000 2.010868 13.628457 	 7.650000 2.010868 0.279493 	 -1.549996 2.010868 8.591112 	 18.599998 2.010868 5.316837 	 24.149990 2.010868 13.628457 	 -11.299997 2.010868 0.279493 	
