# Game Session ID 
147 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    14:11:20 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -14.020038 -24.182049 -2.516923 	 -20.860109 -24.182049 -8.855344 	 -0.300000 -24.182049 7.234493 	                    	                    	                    	                    	                    	
 -14.030038 -24.276611 -2.584822 	 -20.890110 -24.276611 -8.934306 	 -0.300000 -24.276611 7.183612 	                    	                    	                    	                    	                    	
 -14.040038 -24.371170 -2.652928 	 -20.920111 -24.371170 -9.013474 	 -0.300000 -24.371170 7.132525 	                    	                    	                    	                    	                    	
 -14.050038 -24.465729 -2.721228 	 -20.950111 -24.465729 -9.092835 	 -0.300000 -24.465729 7.081243 	                    	                    	                    	                    	                    	
 -14.060039 -24.560291 -2.789731 	 -20.980112 -24.560291 -9.172400 	 -0.300000 -24.560291 7.029759 	                    	                    	                    	                    	                    	
 -14.070039 -24.654850 -2.858435 	 -21.010113 -24.654850 -9.252166 	 -0.300000 -24.654850 6.978073 	                    	                    	                    	                    	                    	
 -14.080039 -24.749409 -2.927338 	 -21.040113 -24.749409 -9.332131 	 -0.300000 -24.749409 6.926189 	                    	                    	                    	                    	                    	
 -14.090039 -24.843971 -2.996439 	 -21.070114 -24.843971 -9.412294 	 -0.300000 -24.843971 6.874106 	                    	                    	                    	                    	                    	
 -14.100039 -24.938530 -3.065742 	 -21.100115 -24.938530 -9.492660 	 -0.300000 -24.938530 6.821821 	                    	                    	                    	                    	                    	
 -14.110040 -25.033092 -3.135244 	 -21.130116 -25.033092 -9.573223 	 -0.300000 -25.033092 6.769338 	                    	                    	                    	                    	                    	
 -14.120040 -25.127651 -3.204948 	 -21.160116 -25.127651 -9.653989 	 -0.300000 -25.127651 6.716653 	                    	                    	                    	                    	                    	
 -14.130040 -25.222210 -3.274850 	 -21.190117 -25.222210 -9.734954 	 -0.300000 -25.222210 6.663769 	                    	                    	                    	                    	                    	
 -14.140040 -25.316772 -3.344954 	 -21.220118 -25.316772 -9.816120 	 -0.300000 -25.316772 6.610683 	                    	                    	                    	                    	                    	
 -14.150041 -25.411331 -3.415257 	 -21.250118 -25.411331 -9.897485 	 -0.300000 -25.411331 6.557398 	                    	                    	                    	                    	                    	
 -14.160041 -25.505890 -3.485759 	 -21.280119 -25.505890 -9.979048 	 -0.300000 -25.505890 6.503916 	                    	                    	                    	                    	                    	
 -14.170041 -25.600452 -3.556462 	 -21.310120 -25.600452 -10.060813 	 -0.300000 -25.600452 6.450231 	                    	                    	                    	                    	                    	
 -14.180041 -25.695011 -3.627364 	 -21.340120 -25.695011 -10.142776 	 -0.300000 -25.695011 6.396348 	                    	                    	                    	                    	                    	
 -14.190042 -25.789574 -3.698467 	 -21.370121 -25.789574 -10.224943 	 -0.300000 -25.789574 6.342262 	                    	                    	                    	                    	                    	
 -14.200042 -25.884132 -3.769770 	 -21.400122 -25.884132 -10.307307 	 -0.300000 -25.884132 6.287978 	                    	                    	                    	                    	                    	
 -14.210042 -25.978691 -3.841274 	 -21.430122 -25.978691 -10.389874 	 -0.300000 -25.978691 6.233492 	                    	                    	                    	                    	                    	
 -14.220042 -26.073254 -3.912977 	 -21.460123 -26.073254 -10.472638 	 -0.300000 -26.073254 6.178808 	                    	                    	                    	                    	                    	
 -14.230042 -26.167812 -3.984878 	 -21.490124 -26.167812 -10.555601 	 -0.300000 -26.167812 6.123925 	                    	                    	                    	                    	                    	
 -14.240043 -26.262371 -4.056982 	 -21.520124 -26.262371 -10.638767 	 -0.300000 -26.262371 6.068841 	                    	                    	                    	                    	                    	
 -14.250043 -26.356934 -4.129283 	 -21.550125 -26.356934 -10.722131 	 -0.300000 -26.356934 6.013557 	                    	                    	                    	                    	                    	
 -14.260043 -26.451492 -4.201787 	 -21.580126 -26.451492 -10.805696 	 -0.300000 -26.451492 5.958072 	                    	                    	                    	                    	                    	
 -14.270043 -26.546051 -4.274489 	 -21.610126 -26.546051 -10.889461 	 -0.300000 -26.546051 5.902388 	                    	                    	                    	                    	                    	
 -14.280044 -26.640614 -4.347390 	 -21.640127 -26.640614 -10.973423 	 -0.300000 -26.640614 5.846506 	                    	                    	                    	                    	                    	
