# Game Session ID 
145 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    14:9:19 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -13.050035 -24.938530 -3.065742 	 -22.150118 -24.938530 -9.492660 	 0.750000 -24.938530 6.821821 	                    	                    	                    	                    	                    	
 -13.060036 -25.033092 -3.135244 	 -22.180119 -25.033092 -9.573223 	 0.750000 -25.033092 6.769338 	                    	                    	                    	                    	                    	
 -13.070036 -25.127651 -3.204948 	 -22.210119 -25.127651 -9.653989 	 0.750000 -25.127651 6.716653 	                    	                    	                    	                    	                    	
 -13.080036 -25.222210 -3.274850 	 -22.240120 -25.222210 -9.734954 	 0.750000 -25.222210 6.663769 	                    	                    	                    	                    	                    	
 -13.090036 -25.316772 -3.344954 	 -22.270121 -25.316772 -9.816120 	 0.750000 -25.316772 6.610683 	                    	                    	                    	                    	                    	
 -13.100037 -25.411331 -3.415257 	 -22.300121 -25.411331 -9.897485 	 0.750000 -25.411331 6.557398 	                    	                    	                    	                    	                    	
 -13.110037 -25.505890 -3.485759 	 -22.330122 -25.505890 -9.979048 	 0.750000 -25.505890 6.503916 	                    	                    	                    	                    	                    	
 -13.120037 -25.600452 -3.556462 	 -22.360123 -25.600452 -10.060813 	 0.750000 -25.600452 6.450231 	                    	                    	                    	                    	                    	
 -13.130037 -25.695011 -3.627364 	 -22.390123 -25.695011 -10.142776 	 0.750000 -25.695011 6.396348 	                    	                    	                    	                    	                    	
 -13.140038 -25.789574 -3.698467 	 -22.420124 -25.789574 -10.224943 	 0.750000 -25.789574 6.342262 	                    	                    	                    	                    	                    	
 -13.150038 -25.884132 -3.769770 	 -22.450125 -25.884132 -10.307307 	 0.750000 -25.884132 6.287978 	                    	                    	                    	                    	                    	
 -13.160038 -25.978691 -3.841274 	 -22.480125 -25.978691 -10.389874 	 0.750000 -25.978691 6.233492 	                    	                    	                    	                    	                    	
 -13.170038 -26.073254 -3.912977 	 -22.510126 -26.073254 -10.472638 	 0.750000 -26.073254 6.178808 	                    	                    	                    	                    	                    	
 -13.180038 -26.167812 -3.984878 	 -22.540127 -26.167812 -10.555601 	 0.750000 -26.167812 6.123925 	                    	                    	                    	                    	                    	
 -13.190039 -26.262371 -4.056982 	 -22.570127 -26.262371 -10.638767 	 0.750000 -26.262371 6.068841 	                    	                    	                    	                    	                    	
 -13.200039 -26.356934 -4.129283 	 -22.600128 -26.356934 -10.722131 	 0.750000 -26.356934 6.013557 	                    	                    	                    	                    	                    	
 -13.210039 -26.451492 -4.201787 	 -22.630129 -26.451492 -10.805696 	 0.750000 -26.451492 5.958072 	                    	                    	                    	                    	                    	
 -13.220039 -26.546051 -4.274489 	 -22.660130 -26.546051 -10.889461 	 0.750000 -26.546051 5.902388 	                    	                    	                    	                    	                    	
 -13.230040 -26.640614 -4.347390 	 -22.690130 -26.640614 -10.973423 	 0.750000 -26.640614 5.846506 	                    	                    	                    	                    	                    	
