# Game Session ID 
141 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:55:22 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 5.059999 14.208834 8.526648 	 6.940003 14.208834 6.679337 	 14.719995 14.208834 11.368663 	 13.279993 14.208834 3.837322 	 -15.920000 14.208834 8.526648 	 -5.739999 14.208834 6.679337 	                    	                    	
 5.069999 14.114276 8.539947 	 6.930004 14.114276 6.681575 	 14.739995 14.114276 11.398980 	 13.259994 14.114276 3.822541 	 -15.940000 14.114276 8.539947 	 -5.729999 14.114276 6.681575 	                    	                    	
 5.079999 14.019718 8.553046 	 6.920003 14.019718 6.683612 	 14.759995 14.019718 11.429098 	 13.239993 14.019718 3.807561 	 -15.960000 14.019718 8.553046 	 -5.719999 14.019718 6.683612 	                    	                    	
 5.089999 13.925159 8.565946 	 6.910004 13.925159 6.685451 	 14.779995 13.925159 11.459016 	 13.219994 13.925159 3.792381 	 -15.980000 13.925159 8.565946 	 -5.709999 13.925159 6.685451 	                    	                    	
 5.099999 13.830603 8.578646 	 6.900003 13.830603 6.687088 	 14.799995 13.830603 11.488734 	 13.199993 13.830603 3.777001 	 -16.000000 13.830603 8.578646 	 -5.699999 13.830603 6.687088 	                    	                    	
 5.109999 13.736044 8.591146 	 6.890004 13.736044 6.688527 	 14.819995 13.736044 11.518251 	 13.179994 13.736044 3.761421 	 -16.020000 13.736044 8.591146 	 -5.689999 13.736044 6.688527 	                    	                    	
 5.119999 13.641487 8.603445 	 6.880003 13.641487 6.689764 	 14.839995 13.641487 11.547569 	 13.159993 13.641487 3.745641 	 -16.039999 13.641487 8.603445 	 -5.679999 13.641487 6.689764 	                    	                    	
 5.129999 13.546928 8.615545 	 6.870004 13.546928 6.690803 	 14.859995 13.546928 11.576687 	 13.139994 13.546928 3.729661 	 -16.059999 13.546928 8.615545 	 -5.669999 13.546928 6.690803 	                    	                    	
 5.139999 13.452372 8.627444 	 6.860003 13.452372 6.691640 	 14.879995 13.452372 11.605605 	 13.119993 13.452372 3.713481 	 -16.080000 13.452372 8.627444 	 -5.659999 13.452372 6.691640 	                    	                    	
 5.149999 13.357813 8.639144 	 6.850004 13.357813 6.692278 	 14.899995 13.357813 11.634322 	 13.099994 13.357813 3.697101 	 -16.100000 13.357813 8.639144 	 -5.649999 13.357813 6.692278 	                    	                    	
 5.159999 13.263254 8.650644 	 6.840003 13.263254 6.692717 	 14.919995 13.263254 11.662841 	 13.079993 13.263254 3.680521 	 -16.119999 13.263254 8.650644 	 -5.639999 13.263254 6.692717 	                    	                    	
 5.169999 13.168697 8.661943 	 6.830004 13.168697 6.692954 	 14.939995 13.168697 11.691158 	 13.059994 13.168697 3.663740 	 -16.139999 13.168697 8.661943 	 -5.629999 13.168697 6.692954 	                    	                    	
 5.179999 13.074139 8.673043 	 6.820004 13.074139 6.692992 	 14.959995 13.074139 11.719275 	 13.039993 13.074139 3.646760 	 -16.160000 13.074139 8.673043 	 -5.619999 13.074139 6.692992 	                    	                    	
 5.189999 12.979582 8.683944 	 6.810004 12.979582 6.692831 	 14.979995 12.979582 11.747193 	 13.019994 12.979582 3.629580 	 -16.180000 12.979582 8.683944 	 -5.609999 12.979582 6.692831 	                    	                    	
 5.199999 12.885023 8.694643 	 6.800004 12.885023 6.692468 	 14.999995 12.885023 11.774911 	 12.999993 12.885023 3.612200 	 -16.199999 12.885023 8.694643 	 -5.599999 12.885023 6.692468 	                    	                    	
 5.209999 12.790466 8.705143 	 6.790004 12.790466 6.691906 	 15.019995 12.790466 11.802429 	 12.979994 12.790466 3.594620 	 -16.219999 12.790466 8.705143 	 -5.589999 12.790466 6.691906 	                    	                    	
 5.219999 12.695908 8.715443 	 6.780004 12.695908 6.691144 	 15.039995 12.695908 11.829747 	 12.959993 12.695908 3.576840 	 -16.240000 12.695908 8.715443 	 -5.579999 12.695908 6.691144 	                    	                    	
 5.229999 12.601351 8.725542 	 6.770004 12.601351 6.690182 	 15.059995 12.601351 11.856865 	 12.939994 12.601351 3.558860 	 -16.260000 12.601351 8.725542 	 -5.569999 12.601351 6.690182 	                    	                    	
 5.239999 12.506792 8.735442 	 6.760004 12.506792 6.689020 	 15.079995 12.506792 11.883782 	 12.919993 12.506792 3.540680 	 -16.279999 12.506792 8.735442 	 -5.559999 12.506792 6.689020 	                    	                    	
 5.249999 12.412233 8.745142 	 6.750004 12.412233 6.687658 	 15.099995 12.412233 11.910501 	 12.899994 12.412233 3.522300 	 -16.299999 12.412233 8.745142 	 -5.549999 12.412233 6.687658 	                    	                    	
 5.259999 12.317677 8.754642 	 6.740004 12.317677 6.686096 	 15.119995 12.317677 11.937018 	 12.879993 12.317677 3.503720 	 -16.320000 12.317677 8.754642 	 -5.539999 12.317677 6.686096 	                    	                    	
 5.269999 12.223118 8.763941 	 6.730004 12.223118 6.684334 	 15.139995 12.223118 11.963336 	 12.859994 12.223118 3.484940 	 -16.340000 12.223118 8.763941 	 -5.529999 12.223118 6.684334 	                    	                    	
 5.279999 12.128561 8.773041 	 6.720004 12.128561 6.682372 	 15.159995 12.128561 11.989453 	 12.839993 12.128561 3.465960 	 -16.359999 12.128561 8.773041 	 -5.519999 12.128561 6.682372 	                    	                    	
 5.289999 12.034002 8.781940 	 6.710004 12.034002 6.680210 	 15.179995 12.034002 12.015371 	 12.819994 12.034002 3.446780 	 -16.379999 12.034002 8.781940 	 -5.509999 12.034002 6.680210 	                    	                    	
 5.299999 11.939445 8.790640 	 6.700004 11.939445 6.677848 	 15.199995 11.939445 12.041089 	 12.799994 11.939445 3.427399 	 -16.400000 11.939445 8.790640 	 -5.499999 11.939445 6.677848 	                    	                    	
 5.309999 11.844887 8.799140 	 6.690004 11.844887 6.675286 	 15.219995 11.844887 12.066607 	 12.779994 11.844887 3.407819 	 -16.420000 11.844887 8.799140 	 -5.489999 11.844887 6.675286 	                    	                    	
 5.319999 11.750330 8.807440 	 6.680004 11.750330 6.672524 	 15.239995 11.750330 12.091925 	 12.759994 11.750330 3.388039 	 -16.439999 11.750330 8.807440 	 -5.479999 11.750330 6.672524 	                    	                    	
 5.329999 11.655771 8.815539 	 6.670004 11.655771 6.669562 	 15.259995 11.655771 12.117043 	 12.739994 11.655771 3.368059 	 -16.459999 11.655771 8.815539 	 -5.469999 11.655771 6.669562 	                    	                    	
 5.339999 11.561213 8.823439 	 6.660004 11.561213 6.666400 	 15.279995 11.561213 12.141960 	 12.719994 11.561213 3.347879 	 -16.480000 11.561213 8.823439 	 -5.459999 11.561213 6.666400 	                    	                    	
 5.349999 11.466656 8.831139 	 6.650004 11.466656 6.663038 	 15.299994 11.466656 12.166678 	 12.699994 11.466656 3.327499 	 -16.500000 11.466656 8.831139 	 -5.449999 11.466656 6.663038 	                    	                    	
 5.359999 11.372097 8.838638 	 6.640004 11.372097 6.659476 	 15.319995 11.372097 12.191195 	 12.679994 11.372097 3.306919 	 -16.519999 11.372097 8.838638 	 -5.439999 11.372097 6.659476 	                    	                    	
 5.369999 11.277540 8.845938 	 6.630004 11.277540 6.655714 	 15.339994 11.277540 12.215513 	 12.659994 11.277540 3.286139 	 -16.539999 11.277540 8.845938 	 -5.429999 11.277540 6.655714 	                    	                    	
 5.379999 11.182981 8.853038 	 6.620004 11.182981 6.651752 	 15.359995 11.182981 12.239631 	 12.639994 11.182981 3.265159 	 -16.559999 11.182981 8.853038 	 -5.419999 11.182981 6.651752 	                    	                    	
 5.389999 11.088425 8.859938 	 6.610004 11.088425 6.647590 	 15.379994 11.088425 12.263549 	 12.619994 11.088425 3.243979 	 -16.580000 11.088425 8.859938 	 -5.409999 11.088425 6.647590 	                    	                    	
 5.399999 10.993866 8.866637 	 6.600004 10.993866 6.643228 	 15.399995 10.993866 12.287267 	 12.599994 10.993866 3.222598 	 -16.599998 10.993866 8.866637 	 -5.399999 10.993866 6.643228 	                    	                    	
 5.409999 10.899307 8.873137 	 6.590004 10.899307 6.638666 	 15.419994 10.899307 12.310784 	 12.579994 10.899307 3.201018 	 -16.619999 10.899307 8.873137 	 -5.389999 10.899307 6.638666 	                    	                    	
 5.419999 10.804749 8.879436 	 6.580004 10.804749 6.633904 	 15.439995 10.804749 12.334103 	 12.559994 10.804749 3.179239 	 -16.639999 10.804749 8.879436 	 -5.379999 10.804749 6.633904 	                    	                    	
 5.429999 10.710192 8.885536 	 6.570004 10.710192 6.628942 	 15.459994 10.710192 12.357221 	 12.539994 10.710192 3.157258 	 -16.660000 10.710192 8.885536 	 -5.369999 10.710192 6.628942 	                    	                    	
 5.439999 10.615633 8.891436 	 6.560004 10.615633 6.623779 	 15.479995 10.615633 12.380137 	 12.519994 10.615633 3.135078 	 -16.679998 10.615633 8.891436 	 -5.359999 10.615633 6.623779 	                    	                    	
 5.449999 10.521076 8.897136 	 6.550004 10.521076 6.618418 	 15.499994 10.521076 12.402856 	 12.499994 10.521076 3.112698 	 -16.699999 10.521076 8.897136 	 -5.349999 10.521076 6.618418 	                    	                    	
 5.459999 10.426517 8.902636 	 6.540004 10.426517 6.612855 	 15.519995 10.426517 12.425373 	 12.479994 10.426517 3.090118 	 -16.719999 10.426517 8.902636 	 -5.339999 10.426517 6.612855 	                    	                    	
 5.469999 10.331961 8.907935 	 6.530004 10.331961 6.607094 	 15.539994 10.331961 12.447692 	 12.459994 10.331961 3.067338 	 -16.740000 10.331961 8.907935 	 -5.329999 10.331961 6.607094 	                    	                    	
 5.479999 10.237402 8.913035 	 6.520004 10.237402 6.601132 	 15.559995 10.237402 12.469810 	 12.439994 10.237402 3.044358 	 -16.759998 10.237402 8.913035 	 -5.319999 10.237402 6.601132 	                    	                    	
 5.489999 10.142845 8.917934 	 6.510004 10.142845 6.594970 	 15.579994 10.142845 12.491727 	 12.419994 10.142845 3.021178 	 -16.779999 10.142845 8.917934 	 -5.309999 10.142845 6.594970 	                    	                    	
 5.499999 10.048286 8.922634 	 6.500004 10.048286 6.588607 	 15.599995 10.048286 12.513445 	 12.399994 10.048286 2.997798 	 -16.799999 10.048286 8.922634 	 -5.299999 10.048286 6.588607 	                    	                    	
 5.509999 9.953728 8.927135 	 6.490004 9.953728 6.582046 	 15.619994 9.953728 12.534963 	 12.379994 9.953728 2.974218 	 -16.820000 9.953728 8.927135 	 -5.289999 9.953728 6.582046 	                    	                    	
 5.519999 9.859171 8.931434 	 6.480004 9.859171 6.575284 	 15.639995 9.859171 12.556280 	 12.359994 9.859171 2.950438 	 -16.839998 9.859171 8.931434 	 -5.279999 9.859171 6.575284 	                    	                    	
 5.529999 9.764612 8.935534 	 6.470004 9.764612 6.568322 	 15.659994 9.764612 12.577398 	 12.339994 9.764612 2.926458 	 -16.859999 9.764612 8.935534 	 -5.270000 9.764612 6.568322 	                    	                    	
 5.539999 9.670055 8.939433 	 6.460004 9.670055 6.561160 	 15.679995 9.670055 12.598316 	 12.319994 9.670055 2.902277 	 -16.879999 9.670055 8.939433 	 -5.259999 9.670055 6.561160 	                    	                    	
 5.549999 9.575497 8.943133 	 6.450004 9.575497 6.553798 	 15.699994 9.575497 12.619034 	 12.299994 9.575497 2.877898 	 -16.900000 9.575497 8.943133 	 -5.250000 9.575497 6.553798 	                    	                    	
 5.559999 9.480940 8.946632 	 6.440004 9.480940 6.546235 	 15.719995 9.480940 12.639551 	 12.279994 9.480940 2.853317 	 -16.919998 9.480940 8.946632 	 -5.239999 9.480940 6.546235 	                    	                    	
 5.569999 9.386381 8.949932 	 6.430004 9.386381 6.538473 	 15.739994 9.386381 12.659869 	 12.259995 9.386381 2.828537 	 -16.939999 9.386381 8.949932 	 -5.230000 9.386381 6.538473 	                    	                    	
 5.579999 9.291824 8.953032 	 6.420004 9.291824 6.530511 	 15.759995 9.291824 12.679987 	 12.239994 9.291824 2.803557 	 -16.959999 9.291824 8.953032 	 -5.219999 9.291824 6.530511 	                    	                    	
 5.589999 9.197266 8.955932 	 6.410004 9.197266 6.522349 	 15.779994 9.197266 12.699904 	 12.219995 9.197266 2.778377 	 -16.980000 9.197266 8.955932 	 -5.210000 9.197266 6.522349 	                    	                    	
 5.599999 9.102707 8.958632 	 6.400004 9.102707 6.513988 	 15.799994 9.102707 12.719623 	 12.199994 9.102707 2.752997 	 -16.999998 9.102707 8.958632 	 -5.199999 9.102707 6.513988 	                    	                    	
 5.609999 9.008150 8.961131 	 6.390004 9.008150 6.505425 	 15.819994 9.008150 12.739141 	 12.179995 9.008150 2.727417 	 -17.019999 9.008150 8.961131 	 -5.190000 9.008150 6.505425 	                    	                    	
 5.619999 8.913591 8.963431 	 6.380004 8.913591 6.496663 	 15.839994 8.913591 12.758458 	 12.159994 8.913591 2.701637 	 -17.039999 8.913591 8.963431 	 -5.179999 8.913591 6.496663 	                    	                    	
 5.629999 8.819035 8.965531 	 6.370004 8.819035 6.487701 	 15.859994 8.819035 12.777575 	 12.139995 8.819035 2.675657 	 -17.059999 8.819035 8.965531 	 -5.170000 8.819035 6.487701 	                    	                    	
 5.639999 8.724476 8.967431 	 6.360004 8.724476 6.478539 	 15.879994 8.724476 12.796494 	 12.119994 8.724476 2.649477 	 -17.079998 8.724476 8.967431 	 -5.159999 8.724476 6.478539 	                    	                    	
 5.649999 8.629919 8.969131 	 6.350004 8.629919 6.469177 	 15.899994 8.629919 12.815211 	 12.099995 8.629919 2.623097 	 -17.099998 8.629919 8.969131 	 -5.150000 8.629919 6.469177 	                    	                    	
 5.659999 8.535360 8.970631 	 6.340004 8.535360 6.459616 	 15.919994 8.535360 12.833730 	 12.079994 8.535360 2.596517 	 -17.119999 8.535360 8.970631 	 -5.139999 8.535360 6.459616 	                    	                    	
 5.669999 8.440804 8.971930 	 6.330004 8.440804 6.449853 	 15.939994 8.440804 12.852047 	 12.059995 8.440804 2.569736 	 -17.139999 8.440804 8.971930 	 -5.130000 8.440804 6.449853 	                    	                    	
 5.679999 8.346245 8.973030 	 6.320004 8.346245 6.439891 	 15.959994 8.346245 12.870165 	 12.039994 8.346245 2.542757 	 -17.159998 8.346245 8.973030 	 -5.119999 8.346245 6.439891 	                    	                    	
 5.689999 8.251688 8.973929 	 6.310004 8.251688 6.429729 	 15.979994 8.251688 12.888083 	 12.019995 8.251688 2.515576 	 -17.179998 8.251688 8.973929 	 -5.110000 8.251688 6.429729 	                    	                    	
 5.699999 8.157129 8.974629 	 6.300004 8.157129 6.419367 	 15.999994 8.157129 12.905800 	 11.999994 8.157129 2.488197 	 -17.199999 8.157129 8.974629 	 -5.099999 8.157129 6.419367 	                    	                    	
 5.709999 8.062571 8.975129 	 6.290004 8.062571 6.408805 	 16.019995 8.062571 12.923318 	 11.979995 8.062571 2.460616 	 -17.219999 8.062571 8.975129 	 -5.090000 8.062571 6.408805 	                    	                    	
 5.719999 7.968014 8.975429 	 6.280004 7.968014 6.398044 	 16.039993 7.968014 12.940636 	 11.959994 7.968014 2.432837 	 -17.239998 7.968014 8.975429 	 -5.079999 7.968014 6.398044 	                    	                    	
 5.729999 7.873455 8.975529 	 6.270004 7.873455 6.387082 	 16.059994 7.873455 12.957754 	 11.939995 7.873455 2.404856 	 -17.259998 7.873455 8.975529 	 -5.070000 7.873455 6.387082 	                    	                    	
 5.739999 7.778898 8.975428 	 6.260004 7.778898 6.375919 	 16.079994 7.778898 12.974671 	 11.919994 7.778898 2.376676 	 -17.279999 7.778898 8.975428 	 -5.059999 7.778898 6.375919 	                    	                    	
 5.749999 7.684340 8.975128 	 6.250004 7.684340 6.364557 	 16.099995 7.684340 12.991389 	 11.899995 7.684340 2.348296 	 -17.299999 7.684340 8.975128 	 -5.050000 7.684340 6.364557 	                    	                    	
 5.759999 7.589783 8.974627 	 6.240004 7.589783 6.352995 	 16.119993 7.589783 13.007907 	 11.879994 7.589783 2.319716 	 -17.319998 7.589783 8.974627 	 -5.039999 7.589783 6.352995 	                    	                    	
 5.769999 7.495224 8.973927 	 6.230004 7.495224 6.341233 	 16.139994 7.495224 13.024224 	 11.859995 7.495224 2.290936 	 -17.339998 7.495224 8.973927 	 -5.030000 7.495224 6.341233 	                    	                    	
 5.779999 7.400667 8.973027 	 6.220004 7.400667 6.329271 	 16.159994 7.400667 13.040342 	 11.839994 7.400667 2.261956 	 -17.359999 7.400667 8.973027 	 -5.020000 7.400667 6.329271 	                    	                    	
 5.789999 7.306108 8.971927 	 6.210004 7.306108 6.317110 	 16.179995 7.306108 13.056260 	 11.819995 7.306108 2.232776 	 -17.379999 7.306108 8.971927 	 -5.010000 7.306108 6.317110 	                    	                    	
 5.799999 7.211550 8.970626 	 6.200004 7.211550 6.304747 	 16.199993 7.211550 13.071979 	 11.799994 7.211550 2.203396 	 -17.399998 7.211550 8.970626 	 -5.000000 7.211550 6.304747 	                    	                    	
 5.809999 7.116993 8.969126 	 6.190004 7.116993 6.292185 	 16.219994 7.116993 13.087496 	 11.779995 7.116993 2.173816 	 -17.419998 7.116993 8.969126 	 -4.990000 7.116993 6.292185 	                    	                    	
 5.819999 7.022434 8.967425 	 6.180004 7.022434 6.279423 	 16.239994 7.022434 13.102814 	 11.759995 7.022434 2.144036 	 -17.439999 7.022434 8.967425 	 -4.980000 7.022434 6.279423 	                    	                    	
 5.829998 6.927877 8.965526 	 6.170004 6.927877 6.266461 	 16.259995 6.927877 13.117931 	 11.739995 6.927877 2.114056 	 -17.459999 6.927877 8.965526 	 -4.970000 6.927877 6.266461 	                    	                    	
 5.839999 6.833319 8.963425 	 6.160004 6.833319 6.253299 	 16.279993 6.833319 13.132849 	 11.719995 6.833319 2.083876 	 -17.479998 6.833319 8.963425 	 -4.960000 6.833319 6.253299 	                    	                    	
 5.849998 6.738762 8.961124 	 6.150004 6.738762 6.239937 	 16.299994 6.738762 13.147567 	 11.699995 6.738762 2.053495 	 -17.499998 6.738762 8.961124 	 -4.950000 6.738762 6.239937 	                    	                    	
 5.859999 6.644203 8.958625 	 6.140004 6.644203 6.226375 	 16.319994 6.644203 13.162085 	 11.679995 6.644203 2.022916 	 -17.519999 6.644203 8.958625 	 -4.940000 6.644203 6.226375 	                    	                    	
 5.869998 6.549646 8.955924 	 6.130004 6.549646 6.212613 	 16.339994 6.549646 13.176403 	 11.659995 6.549646 1.992136 	 -17.539999 6.549646 8.955924 	 -4.930000 6.549646 6.212613 	                    	                    	
 5.879999 6.455088 8.953024 	 6.120004 6.455088 6.198651 	 16.359993 6.455088 13.190520 	 11.639995 6.455088 1.961156 	 -17.559998 6.455088 8.953024 	 -4.920000 6.455088 6.198651 	                    	                    	
 5.889998 6.360529 8.949924 	 6.110004 6.360529 6.184489 	 16.379993 6.360529 13.204438 	 11.619995 6.360529 1.929975 	 -17.579998 6.360529 8.949924 	 -4.910000 6.360529 6.184489 	                    	                    	
 5.899999 6.265972 8.946624 	 6.100004 6.265972 6.170127 	 16.399994 6.265972 13.218156 	 11.599995 6.265972 1.898595 	 -17.599998 6.265972 8.946624 	 -4.900000 6.265972 6.170127 	                    	                    	
 5.909998 6.171413 8.943123 	 6.090004 6.171413 6.155565 	 16.419994 6.171413 13.231673 	 11.579995 6.171413 1.867015 	 -17.619999 6.171413 8.943123 	 -4.890000 6.171413 6.155565 	                    	                    	
 5.919999 6.076857 8.939423 	 6.080004 6.076857 6.140803 	 16.439993 6.076857 13.244991 	 11.559995 6.076857 1.835235 	 -17.639997 6.076857 8.939423 	 -4.880000 6.076857 6.140803 	                    	                    	
 5.929998 5.982298 8.935523 	 6.070004 5.982298 6.125841 	 16.459993 5.982298 13.258109 	 11.539995 5.982298 1.803255 	 -17.659998 5.982298 8.935523 	 -4.870000 5.982298 6.125841 	                    	                    	
 5.939999 5.887741 8.931422 	 6.060004 5.887741 6.110679 	 16.479994 5.887741 13.271028 	 11.519995 5.887741 1.771075 	 -17.679998 5.887741 8.931422 	 -4.860000 5.887741 6.110679 	                    	                    	
 5.949998 5.793182 8.927122 	 6.050004 5.793182 6.095317 	 16.499994 5.793182 13.283745 	 11.499995 5.793182 1.738695 	 -17.699999 5.793182 8.927122 	 -4.850000 5.793182 6.095317 	                    	                    	
 5.959999 5.698626 8.922622 	 6.040004 5.698626 6.079755 	 16.519993 5.698626 13.296263 	 11.479995 5.698626 1.706115 	 -17.719997 5.698626 8.922622 	 -4.840000 5.698626 6.079755 	                    	                    	
 5.969998 5.604067 8.917922 	 6.030005 5.604067 6.063993 	 16.539993 5.604067 13.308580 	 11.459995 5.604067 1.673335 	 -17.739998 5.604067 8.917922 	 -4.830000 5.604067 6.063993 	                    	                    	
 5.979999 5.509508 8.913021 	 6.020004 5.509508 6.048031 	 16.559994 5.509508 13.320698 	 11.439995 5.509508 1.640355 	 -17.759998 5.509508 8.913021 	 -4.820000 5.509508 6.048031 	                    	                    	
 5.989998 5.414951 8.907921 	 6.010005 5.414951 6.031869 	 16.579994 5.414951 13.332616 	 11.419995 5.414951 1.607175 	 -17.779999 5.414951 8.907921 	 -4.810000 5.414951 6.031869 	                    	                    	
 5.999999 5.320393 8.902621 	 6.000004 5.320393 6.015507 	 16.599993 5.320393 13.344334 	 11.399995 5.320393 1.573795 	 -17.799997 5.320393 8.902621 	 -4.800000 5.320393 6.015507 	                    	                    	
 6.009998 5.225836 8.897120 	 5.990005 5.225836 5.998945 	 16.619993 5.225836 13.355852 	 11.379995 5.225836 1.540215 	 -17.819998 5.225836 8.897120 	 -4.790000 5.225836 5.998945 	                    	                    	
 6.019999 5.131277 8.891420 	 5.980004 5.131277 5.982183 	 16.639994 5.131277 13.367169 	 11.359995 5.131277 1.506435 	 -17.839998 5.131277 8.891420 	 -4.780000 5.131277 5.982183 	                    	                    	
 6.029998 5.036720 8.885520 	 5.970005 5.036720 5.965221 	 16.659994 5.036720 13.378287 	 11.339995 5.036720 1.472455 	 -17.859999 5.036720 8.885520 	 -4.770000 5.036720 5.965221 	                    	                    	
 6.039999 4.942162 8.879420 	 5.960004 4.942162 5.948059 	 16.679993 4.942162 13.389205 	 11.319995 4.942162 1.438275 	 -17.879997 4.942162 8.879420 	 -4.760000 4.942162 5.948059 	                    	                    	
 6.049998 4.847605 8.873119 	 5.950005 4.847605 5.930697 	 16.699993 4.847605 13.399922 	 11.299995 4.847605 1.403894 	 -17.899998 4.847605 8.873119 	 -4.750000 4.847605 5.930697 	                    	                    	
 6.059999 4.753046 8.866619 	 5.940004 4.753046 5.913135 	 16.719994 4.753046 13.410440 	 11.279995 4.753046 1.369314 	 -17.919998 4.753046 8.866619 	 -4.740000 4.753046 5.913135 	                    	                    	
 6.069998 4.658489 8.859920 	 5.930005 4.658489 5.895373 	 16.739994 4.658489 13.420758 	 11.259995 4.658489 1.334535 	 -17.939999 4.658489 8.859920 	 -4.730000 4.658489 5.895373 	                    	                    	
 6.079998 4.563931 8.853019 	 5.920004 4.563931 5.877411 	 16.759993 4.563931 13.430876 	 11.239995 4.563931 1.299554 	 -17.959997 4.563931 8.853019 	 -4.720000 4.563931 5.877411 	                    	                    	
 6.089998 4.469372 8.845919 	 5.910005 4.469372 5.859250 	 16.779993 4.469372 13.440794 	 11.219995 4.469372 1.264374 	 -17.979998 4.469372 8.845919 	 -4.710000 4.469372 5.859250 	                    	                    	
 6.099998 4.374815 8.838618 	 5.900004 4.374815 5.840887 	 16.799994 4.374815 13.450512 	 11.199995 4.374815 1.228994 	 -17.999998 4.374815 8.838618 	 -4.700000 4.374815 5.840887 	                    	                    	
 6.109998 4.280256 8.831119 	 5.890005 4.280256 5.822325 	 16.819994 4.280256 13.460030 	 11.179996 4.280256 1.193414 	 -18.019999 4.280256 8.831119 	 -4.690000 4.280256 5.822325 	                    	                    	
 6.119998 4.185699 8.823418 	 5.880004 4.185699 5.803563 	 16.839993 4.185699 13.469347 	 11.159995 4.185699 1.157634 	 -18.039997 4.185699 8.823418 	 -4.680000 4.185699 5.803563 	                    	                    	
 6.129998 4.091141 8.815517 	 5.870005 4.091141 5.784601 	 16.859993 4.091141 13.478465 	 11.139996 4.091141 1.121654 	 -18.059998 4.091141 8.815517 	 -4.670000 4.091141 5.784601 	                    	                    	
 6.139998 3.996584 8.807418 	 5.860004 3.996584 5.765440 	 16.879993 3.996584 13.487383 	 11.119995 3.996584 1.085474 	 -18.079998 3.996584 8.807418 	 -4.660000 3.996584 5.765440 	                    	                    	
 6.149998 3.902025 8.799117 	 5.850005 3.902025 5.746078 	 16.899994 3.902025 13.496100 	 11.099996 3.902025 1.049094 	 -18.099998 3.902025 8.799117 	 -4.650000 3.902025 5.746078 	                    	                    	
 6.159998 3.807468 8.790617 	 5.840004 3.807468 5.726515 	 16.919992 3.807468 13.504619 	 11.079995 3.807468 1.012514 	 -18.119997 3.807468 8.790617 	 -4.640000 3.807468 5.726515 	                    	                    	
 6.169998 3.712910 8.781917 	 5.830005 3.712910 5.706753 	 16.939993 3.712910 13.512937 	 11.059996 3.712910 0.975734 	 -18.139997 3.712910 8.781917 	 -4.630000 3.712910 5.706753 	                    	                    	
 6.179998 3.618351 8.773017 	 5.820004 3.618351 5.686791 	 16.959993 3.618351 13.521054 	 11.039995 3.618351 0.938754 	 -18.159998 3.618351 8.773017 	 -4.620000 3.618351 5.686791 	                    	                    	
 6.189998 3.523794 8.763916 	 5.810005 3.523794 5.666629 	 16.979994 3.523794 13.528972 	 11.019996 3.523794 0.901574 	 -18.179998 3.523794 8.763916 	 -4.610000 3.523794 5.666629 	                    	                    	
 6.199998 3.429235 8.754616 	 5.800004 3.429235 5.646267 	 16.999992 3.429235 13.536690 	 10.999995 3.429235 0.864194 	 -18.199997 3.429235 8.754616 	 -4.600000 3.429235 5.646267 	                    	                    	
 6.209998 3.334679 8.745116 	 5.790005 3.334679 5.625706 	 17.019993 3.334679 13.544208 	 10.979996 3.334679 0.826614 	 -18.219997 3.334679 8.745116 	 -4.590000 3.334679 5.625706 	                    	                    	
 6.219998 3.240120 8.735415 	 5.780005 3.240120 5.604943 	 17.039993 3.240120 13.551525 	 10.959995 3.240120 0.788834 	 -18.239998 3.240120 8.735415 	 -4.580000 3.240120 5.604943 	                    	                    	
 6.229998 3.145563 8.725515 	 5.770005 3.145563 5.583982 	 17.059994 3.145563 13.558643 	 10.939996 3.145563 0.750854 	 -18.259998 3.145563 8.725515 	 -4.570000 3.145563 5.583982 	                    	                    	
 6.239998 3.051004 8.715415 	 5.760005 3.051004 5.562819 	 17.079992 3.051004 13.565561 	 10.919995 3.051004 0.712674 	 -18.279997 3.051004 8.715415 	 -4.560000 3.051004 5.562819 	                    	                    	
 6.249998 2.956448 8.705114 	 5.750005 2.956448 5.541457 	 17.099993 2.956448 13.572279 	 10.899996 2.956448 0.674293 	 -18.299997 2.956448 8.705114 	 -4.550000 2.956448 5.541457 	                    	                    	
 6.259998 2.861889 8.694614 	 5.740005 2.861889 5.519896 	 17.119993 2.861889 13.578796 	 10.879995 2.861889 0.635714 	 -18.319998 2.861889 8.694614 	 -4.540000 2.861889 5.519896 	                    	                    	
 6.269998 2.767330 8.683914 	 5.730005 2.767330 5.498134 	 17.139994 2.767330 13.585114 	 10.859996 2.767330 0.596934 	 -18.339998 2.767330 8.683914 	 -4.530000 2.767330 5.498134 	                    	                    	
 6.279998 2.672773 8.673014 	 5.720005 2.672773 5.476171 	 17.159992 2.672773 13.591232 	 10.839995 2.672773 0.557953 	 -18.359997 2.672773 8.673014 	 -4.520000 2.672773 5.476171 	                    	                    	
 6.289998 2.578215 8.661914 	 5.710005 2.578215 5.454010 	 17.179993 2.578215 13.597150 	 10.819996 2.578215 0.518774 	 -18.379997 2.578215 8.661914 	 -4.510000 2.578215 5.454010 	                    	                    	
