# Game Session ID 
139 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:53:39 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -13.250036 -24.938530 -3.065742 	 -21.950117 -24.938530 -9.492660 	 0.550000 -24.938530 6.821821 	                    	                    	                    	                    	                    	
 -13.260036 -25.033092 -3.135244 	 -21.980118 -25.033092 -9.573223 	 0.550000 -25.033092 6.769338 	                    	                    	                    	                    	                    	
 -13.270037 -25.127651 -3.204948 	 -22.010118 -25.127651 -9.653989 	 0.550000 -25.127651 6.716653 	                    	                    	                    	                    	                    	
 -13.280037 -25.222210 -3.274850 	 -22.040119 -25.222210 -9.734954 	 0.550000 -25.222210 6.663769 	                    	                    	                    	                    	                    	
 -13.290037 -25.316772 -3.344954 	 -22.070120 -25.316772 -9.816120 	 0.550000 -25.316772 6.610683 	                    	                    	                    	                    	                    	
 -13.300037 -25.411331 -3.415257 	 -22.100121 -25.411331 -9.897485 	 0.550000 -25.411331 6.557398 	                    	                    	                    	                    	                    	
 -13.310038 -25.505890 -3.485759 	 -22.130121 -25.505890 -9.979048 	 0.550000 -25.505890 6.503916 	                    	                    	                    	                    	                    	
 -13.320038 -25.600452 -3.556462 	 -22.160122 -25.600452 -10.060813 	 0.550000 -25.600452 6.450231 	                    	                    	                    	                    	                    	
 -13.330038 -25.695011 -3.627364 	 -22.190123 -25.695011 -10.142776 	 0.550000 -25.695011 6.396348 	                    	                    	                    	                    	                    	
 -13.340038 -25.789574 -3.698467 	 -22.220123 -25.789574 -10.224943 	 0.550000 -25.789574 6.342262 	                    	                    	                    	                    	                    	
 -13.350039 -25.884132 -3.769770 	 -22.250124 -25.884132 -10.307307 	 0.550000 -25.884132 6.287978 	                    	                    	                    	                    	                    	
 -13.360039 -25.978691 -3.841274 	 -22.280125 -25.978691 -10.389874 	 0.550000 -25.978691 6.233492 	                    	                    	                    	                    	                    	
 -13.370039 -26.073254 -3.912977 	 -22.310125 -26.073254 -10.472638 	 0.550000 -26.073254 6.178808 	                    	                    	                    	                    	                    	
 -13.380039 -26.167812 -3.984878 	 -22.340126 -26.167812 -10.555601 	 0.550000 -26.167812 6.123925 	                    	                    	                    	                    	                    	
 -13.390039 -26.262371 -4.056982 	 -22.370127 -26.262371 -10.638767 	 0.550000 -26.262371 6.068841 	                    	                    	                    	                    	                    	
 -13.400040 -26.356934 -4.129283 	 -22.400127 -26.356934 -10.722131 	 0.550000 -26.356934 6.013557 	                    	                    	                    	                    	                    	
 -13.410040 -26.451492 -4.201787 	 -22.430128 -26.451492 -10.805696 	 0.550000 -26.451492 5.958072 	                    	                    	                    	                    	                    	
 -13.420040 -26.546051 -4.274489 	 -22.460129 -26.546051 -10.889461 	 0.550000 -26.546051 5.902388 	                    	                    	                    	                    	                    	
 -13.430040 -26.640614 -4.347390 	 -22.490129 -26.640614 -10.973423 	 0.550000 -26.640614 5.846506 	                    	                    	                    	                    	                    	
