# Game Session ID 
146 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    14:10:7 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	
 -13.680033 -22.385406 -1.264774 	 -20.440096 -22.385406 -7.393018 	 -0.150000 -22.385406 8.163291 	                    	                    	                    	                    	                    	
 -13.690033 -22.479969 -1.328876 	 -20.470097 -22.479969 -7.468182 	 -0.150000 -22.479969 8.116207 	                    	                    	                    	                    	                    	
 -13.700033 -22.574528 -1.393179 	 -20.500097 -22.574528 -7.543546 	 -0.150000 -22.574528 8.068923 	                    	                    	                    	                    	                    	
 -13.710033 -22.669086 -1.457681 	 -20.530098 -22.669086 -7.619111 	 -0.150000 -22.669086 8.021440 	                    	                    	                    	                    	                    	
 -13.720034 -22.763649 -1.522384 	 -20.560099 -22.763649 -7.694875 	 -0.150000 -22.763649 7.973755 	                    	                    	                    	                    	                    	
 -13.730034 -22.858208 -1.587287 	 -20.590099 -22.858208 -7.770841 	 -0.150000 -22.858208 7.925870 	                    	                    	                    	                    	                    	
 -13.740034 -22.952770 -1.652389 	 -20.620100 -22.952770 -7.847004 	 -0.150000 -22.952770 7.877787 	                    	                    	                    	                    	                    	
 -13.750034 -23.047329 -1.717692 	 -20.650101 -23.047329 -7.923369 	 -0.150000 -23.047329 7.829502 	                    	                    	                    	                    	                    	
 -13.760035 -23.141888 -1.783194 	 -20.680101 -23.141888 -7.999934 	 -0.150000 -23.141888 7.781019 	                    	                    	                    	                    	                    	
 -13.770035 -23.236450 -1.848897 	 -20.710102 -23.236450 -8.076698 	 -0.150000 -23.236450 7.732335 	                    	                    	                    	                    	                    	
 -13.780035 -23.331009 -1.914799 	 -20.740103 -23.331009 -8.153663 	 -0.150000 -23.331009 7.683451 	                    	                    	                    	                    	                    	
 -13.790035 -23.425568 -1.980902 	 -20.770103 -23.425568 -8.230827 	 -0.150000 -23.425568 7.634367 	                    	                    	                    	                    	                    	
 -13.800035 -23.520130 -2.047203 	 -20.800104 -23.520130 -8.308190 	 -0.150000 -23.520130 7.585083 	                    	                    	                    	                    	                    	
 -13.810036 -23.614689 -2.113707 	 -20.830105 -23.614689 -8.385756 	 -0.150000 -23.614689 7.535599 	                    	                    	                    	                    	                    	
 -13.820036 -23.709248 -2.180408 	 -20.860106 -23.709248 -8.463520 	 -0.150000 -23.709248 7.485915 	                    	                    	                    	                    	                    	
 -13.830036 -23.803810 -2.247312 	 -20.890106 -23.803810 -8.541486 	 -0.150000 -23.803810 7.436030 	                    	                    	                    	                    	                    	
 -13.840036 -23.898369 -2.314415 	 -20.920107 -23.898369 -8.619650 	 -0.150000 -23.898369 7.385946 	                    	                    	                    	                    	                    	
 -13.850037 -23.992931 -2.381715 	 -20.950108 -23.992931 -8.698012 	 -0.150000 -23.992931 7.335664 	                    	                    	                    	                    	                    	
 -13.860037 -24.087490 -2.449218 	 -20.980108 -24.087490 -8.776577 	 -0.150000 -24.087490 7.285180 	                    	                    	                    	                    	                    	
 -13.870037 -24.182049 -2.516923 	 -21.010109 -24.182049 -8.855344 	 -0.150000 -24.182049 7.234493 	                    	                    	                    	                    	                    	
 -13.880037 -24.276611 -2.584822 	 -21.040110 -24.276611 -8.934306 	 -0.150000 -24.276611 7.183612 	                    	                    	                    	                    	                    	
 -13.890038 -24.371170 -2.652928 	 -21.070110 -24.371170 -9.013474 	 -0.150000 -24.371170 7.132525 	                    	                    	                    	                    	                    	
 -13.900038 -24.465729 -2.721228 	 -21.100111 -24.465729 -9.092835 	 -0.150000 -24.465729 7.081243 	                    	                    	                    	                    	                    	
 -13.910038 -24.560291 -2.789731 	 -21.130112 -24.560291 -9.172400 	 -0.150000 -24.560291 7.029759 	                    	                    	                    	                    	                    	
 -13.920038 -24.654850 -2.858435 	 -21.160112 -24.654850 -9.252166 	 -0.150000 -24.654850 6.978073 	                    	                    	                    	                    	                    	
 -13.930038 -24.749409 -2.927338 	 -21.190113 -24.749409 -9.332131 	 -0.150000 -24.749409 6.926189 	                    	                    	                    	                    	                    	
 -13.940039 -24.843971 -2.996439 	 -21.220114 -24.843971 -9.412294 	 -0.150000 -24.843971 6.874106 	                    	                    	                    	                    	                    	
 -13.950039 -24.938530 -3.065742 	 -21.250114 -24.938530 -9.492660 	 -0.150000 -24.938530 6.821821 	                    	                    	                    	                    	                    	
 -13.960039 -25.033092 -3.135244 	 -21.280115 -25.033092 -9.573223 	 -0.150000 -25.033092 6.769338 	                    	                    	                    	                    	                    	
 -13.970039 -25.127651 -3.204948 	 -21.310116 -25.127651 -9.653989 	 -0.150000 -25.127651 6.716653 	                    	                    	                    	                    	                    	
 -13.980040 -25.222210 -3.274850 	 -21.340117 -25.222210 -9.734954 	 -0.150000 -25.222210 6.663769 	                    	                    	                    	                    	                    	
 -13.990040 -25.316772 -3.344954 	 -21.370117 -25.316772 -9.816120 	 -0.150000 -25.316772 6.610683 	                    	                    	                    	                    	                    	
 -14.000040 -25.411331 -3.415257 	 -21.400118 -25.411331 -9.897485 	 -0.150000 -25.411331 6.557398 	                    	                    	                    	                    	                    	
 -14.010040 -25.505890 -3.485759 	 -21.430119 -25.505890 -9.979048 	 -0.150000 -25.505890 6.503916 	                    	                    	                    	                    	                    	
 -14.020041 -25.600452 -3.556462 	 -21.460119 -25.600452 -10.060813 	 -0.150000 -25.600452 6.450231 	                    	                    	                    	                    	                    	
 -14.030041 -25.695011 -3.627364 	 -21.490120 -25.695011 -10.142776 	 -0.150000 -25.695011 6.396348 	                    	                    	                    	                    	                    	
 -14.040041 -25.789574 -3.698467 	 -21.520121 -25.789574 -10.224943 	 -0.150000 -25.789574 6.342262 	                    	                    	                    	                    	                    	
 -14.050041 -25.884132 -3.769770 	 -21.550121 -25.884132 -10.307307 	 -0.150000 -25.884132 6.287978 	                    	                    	                    	                    	                    	
 -14.060041 -25.978691 -3.841274 	 -21.580122 -25.978691 -10.389874 	 -0.150000 -25.978691 6.233492 	                    	                    	                    	                    	                    	
 -14.070042 -26.073254 -3.912977 	 -21.610123 -26.073254 -10.472638 	 -0.150000 -26.073254 6.178808 	                    	                    	                    	                    	                    	
 -14.080042 -26.167812 -3.984878 	 -21.640123 -26.167812 -10.555601 	 -0.150000 -26.167812 6.123925 	                    	                    	                    	                    	                    	
 -14.090042 -26.262371 -4.056982 	 -21.670124 -26.262371 -10.638767 	 -0.150000 -26.262371 6.068841 	                    	                    	                    	                    	                    	
 -14.100042 -26.356934 -4.129283 	 -21.700125 -26.356934 -10.722131 	 -0.150000 -26.356934 6.013557 	                    	                    	                    	                    	                    	
 -14.110043 -26.451492 -4.201787 	 -21.730125 -26.451492 -10.805696 	 -0.150000 -26.451492 5.958072 	                    	                    	                    	                    	                    	
 -14.120043 -26.546051 -4.274489 	 -21.760126 -26.546051 -10.889461 	 -0.150000 -26.546051 5.902388 	                    	                    	                    	                    	                    	
 -14.130043 -26.640614 -4.347390 	 -21.790127 -26.640614 -10.973423 	 -0.150000 -26.640614 5.846506 	                    	                    	                    	                    	                    	
