# Game Session ID 
138 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:52:2 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 12.800003 17.045570 8.034657 	 17.919994 17.045570 6.519198 	 -8.479999 17.045570 10.366130 	 -8.800003 17.045570 4.187724 	                    	                    	                    	                    	
 12.800003 16.951012 8.053956 	 17.939995 16.951012 6.527436 	 -8.459999 16.951012 10.402448 	 -8.800003 16.951012 4.178944 	                    	                    	                    	                    	
 12.800003 16.856453 8.073055 	 17.959993 16.856453 6.535474 	 -8.439999 16.856453 10.438565 	 -8.800003 16.856453 4.169964 	                    	                    	                    	                    	
 12.800003 16.761896 8.091955 	 17.979994 16.761896 6.543312 	 -8.419999 16.761896 10.474483 	 -8.800003 16.761896 4.160784 	                    	                    	                    	                    	
 12.800003 16.667339 8.110655 	 17.999994 16.667339 6.550950 	 -8.399999 16.667339 10.510201 	 -8.800003 16.667339 4.151404 	                    	                    	                    	                    	
 12.800003 16.572781 8.129154 	 18.019995 16.572781 6.558387 	 -8.379999 16.572781 10.545719 	 -8.800003 16.572781 4.141823 	                    	                    	                    	                    	
 12.800003 16.478222 8.147454 	 18.039993 16.478222 6.565626 	 -8.359999 16.478222 10.581037 	 -8.800003 16.478222 4.132043 	                    	                    	                    	                    	
 12.800003 16.383663 8.165554 	 18.059994 16.383663 6.572663 	 -8.339999 16.383663 10.616155 	 -8.800003 16.383663 4.122063 	                    	                    	                    	                    	
 12.800003 16.289106 8.183454 	 18.079994 16.289106 6.579501 	 -8.319999 16.289106 10.651073 	 -8.800003 16.289106 4.111883 	                    	                    	                    	                    	
 12.800003 16.194550 8.201154 	 18.099995 16.194550 6.586139 	 -8.299999 16.194550 10.685790 	 -8.800003 16.194550 4.101503 	                    	                    	                    	                    	
 12.800003 16.099991 8.218653 	 18.119993 16.099991 6.592577 	 -8.279999 16.099991 10.720307 	 -8.800003 16.099991 4.090923 	                    	                    	                    	                    	
 12.800003 16.005432 8.235953 	 18.139994 16.005432 6.598815 	 -8.259999 16.005432 10.754625 	 -8.800003 16.005432 4.080143 	                    	                    	                    	                    	
 12.800003 15.910875 8.253053 	 18.159994 15.910875 6.604853 	 -8.239999 15.910875 10.788743 	 -8.800003 15.910875 4.069163 	                    	                    	                    	                    	
 12.800003 15.816318 8.269952 	 18.179995 15.816318 6.610691 	 -8.219999 15.816318 10.822660 	 -8.800003 15.816318 4.057983 	                    	                    	                    	                    	
 12.800003 15.721760 8.286652 	 18.199993 15.721760 6.616329 	 -8.199999 15.721760 10.856379 	 -8.800003 15.721760 4.046603 	                    	                    	                    	                    	
 12.800003 15.627201 8.303151 	 18.219994 15.627201 6.621767 	 -8.179999 15.627201 10.889896 	 -8.800003 15.627201 4.035023 	                    	                    	                    	                    	
 12.800003 15.532643 8.319451 	 18.239994 15.532643 6.627005 	 -8.159999 15.532643 10.923214 	 -8.800003 15.532643 4.023242 	                    	                    	                    	                    	
 12.800003 15.438086 8.335551 	 18.259995 15.438086 6.632043 	 -8.139999 15.438086 10.956332 	 -8.800003 15.438086 4.011262 	                    	                    	                    	                    	
 12.800003 15.343528 8.351451 	 18.279993 15.343528 6.636881 	 -8.119999 15.343528 10.989249 	 -8.800003 15.343528 3.999082 	                    	                    	                    	                    	
 12.800003 15.248970 8.367150 	 18.299994 15.248970 6.641519 	 -8.099999 15.248970 11.021968 	 -8.800003 15.248970 3.986702 	                    	                    	                    	                    	
 12.800003 15.154412 8.382650 	 18.319994 15.154412 6.645957 	 -8.079999 15.154412 11.054485 	 -8.800003 15.154412 3.974122 	                    	                    	                    	                    	
 12.800003 15.059855 8.397950 	 18.339994 15.059855 6.650195 	 -8.059999 15.059855 11.086803 	 -8.800003 15.059855 3.961342 	                    	                    	                    	                    	
 12.800003 14.965297 8.413050 	 18.359993 14.965297 6.654233 	 -8.039999 14.965297 11.118920 	 -8.800003 14.965297 3.948362 	                    	                    	                    	                    	
 12.800003 14.870739 8.427949 	 18.379993 14.870739 6.658071 	 -8.020000 14.870739 11.150838 	 -8.800003 14.870739 3.935182 	                    	                    	                    	                    	
 12.800003 14.776180 8.442649 	 18.399994 14.776180 6.661709 	 -8.000000 14.776180 11.182556 	 -8.800003 14.776180 3.921802 	                    	                    	                    	                    	
 12.800003 14.681623 8.457149 	 18.419994 14.681623 6.665147 	 -7.980000 14.681623 11.214074 	 -8.800003 14.681623 3.908222 	                    	                    	                    	                    	
 12.800003 14.587065 8.471448 	 18.439993 14.587065 6.668385 	 -7.960000 14.587065 11.245392 	 -8.800003 14.587065 3.894442 	                    	                    	                    	                    	
 12.800003 14.492507 8.485548 	 18.459993 14.492507 6.671423 	 -7.940000 14.492507 11.276509 	 -8.800003 14.492507 3.880462 	                    	                    	                    	                    	
 12.800003 14.397949 8.499448 	 18.479994 14.397949 6.674261 	 -7.920000 14.397949 11.307427 	 -8.800003 14.397949 3.866282 	                    	                    	                    	                    	
 12.800003 14.303391 8.513147 	 18.499994 14.303391 6.676898 	 -7.900000 14.303391 11.338145 	 -8.800003 14.303391 3.851902 	                    	                    	                    	                    	
 12.800003 14.208834 8.526648 	 18.519993 14.208834 6.679337 	 -7.880000 14.208834 11.368663 	 -8.800003 14.208834 3.837322 	                    	                    	                    	                    	
 12.800003 14.114276 8.539947 	 18.539993 14.114276 6.681575 	 -7.860000 14.114276 11.398980 	 -8.800003 14.114276 3.822541 	                    	                    	                    	                    	
 12.800003 14.019718 8.553046 	 18.559994 14.019718 6.683612 	 -7.840000 14.019718 11.429098 	 -8.800003 14.019718 3.807561 	                    	                    	                    	                    	
 12.800003 13.925159 8.565946 	 18.579994 13.925159 6.685451 	 -7.820000 13.925159 11.459016 	 -8.800003 13.925159 3.792381 	                    	                    	                    	                    	
 12.800003 13.830603 8.578646 	 18.599993 13.830603 6.687088 	 -7.800000 13.830603 11.488734 	 -8.800003 13.830603 3.777001 	                    	                    	                    	                    	
 12.800003 13.736044 8.591146 	 18.619993 13.736044 6.688527 	 -7.780000 13.736044 11.518251 	 -8.800003 13.736044 3.761421 	                    	                    	                    	                    	
 12.800003 13.641487 8.603445 	 18.639994 13.641487 6.689764 	 -7.760000 13.641487 11.547569 	 -8.800003 13.641487 3.745641 	                    	                    	                    	                    	
 12.800003 13.546928 8.615545 	 18.659994 13.546928 6.690803 	 -7.740000 13.546928 11.576687 	 -8.800003 13.546928 3.729661 	                    	                    	                    	                    	
 12.800003 13.452372 8.627444 	 18.679993 13.452372 6.691640 	 -7.720000 13.452372 11.605605 	 -8.800003 13.452372 3.713481 	                    	                    	                    	                    	
 12.800003 13.357813 8.639144 	 18.699993 13.357813 6.692278 	 -7.700000 13.357813 11.634322 	 -8.800003 13.357813 3.697101 	                    	                    	                    	                    	
 12.800003 13.263254 8.650644 	 18.719994 13.263254 6.692717 	 -7.680000 13.263254 11.662841 	 -8.800003 13.263254 3.680521 	                    	                    	                    	                    	
 12.800003 13.168697 8.661943 	 18.739994 13.168697 6.692954 	 -7.660000 13.168697 11.691158 	 -8.800003 13.168697 3.663740 	                    	                    	                    	                    	
 12.800003 13.074139 8.673043 	 18.759993 13.074139 6.692992 	 -7.640000 13.074139 11.719275 	 -8.800003 13.074139 3.646760 	                    	                    	                    	                    	
 12.800003 12.979582 8.683944 	 18.779993 12.979582 6.692831 	 -7.620000 12.979582 11.747193 	 -8.800003 12.979582 3.629580 	                    	                    	                    	                    	
 12.800003 12.885023 8.694643 	 18.799994 12.885023 6.692468 	 -7.600000 12.885023 11.774911 	 -8.800003 12.885023 3.612200 	                    	                    	                    	                    	
 12.800003 12.790466 8.705143 	 18.819994 12.790466 6.691906 	 -7.580000 12.790466 11.802429 	 -8.800003 12.790466 3.594620 	                    	                    	                    	                    	
