# Game Session ID 
137 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:48:53 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -13.970037 -24.182049 -2.516923 	 -20.910109 -24.182049 -8.855344 	 -0.250000 -24.182049 7.234493 	                    	                    	                    	                    	                    	
 -13.980038 -24.276611 -2.584822 	 -20.940109 -24.276611 -8.934306 	 -0.250000 -24.276611 7.183612 	                    	                    	                    	                    	                    	
 -13.990038 -24.371170 -2.652928 	 -20.970110 -24.371170 -9.013474 	 -0.250000 -24.371170 7.132525 	                    	                    	                    	                    	                    	
 -14.000038 -24.465729 -2.721228 	 -21.000111 -24.465729 -9.092835 	 -0.250000 -24.465729 7.081243 	                    	                    	                    	                    	                    	
 -14.010038 -24.560291 -2.789731 	 -21.030111 -24.560291 -9.172400 	 -0.250000 -24.560291 7.029759 	                    	                    	                    	                    	                    	
 -14.020039 -24.654850 -2.858435 	 -21.060112 -24.654850 -9.252166 	 -0.250000 -24.654850 6.978073 	                    	                    	                    	                    	                    	
 -14.030039 -24.749409 -2.927338 	 -21.090113 -24.749409 -9.332131 	 -0.250000 -24.749409 6.926189 	                    	                    	                    	                    	                    	
 -14.040039 -24.843971 -2.996439 	 -21.120113 -24.843971 -9.412294 	 -0.250000 -24.843971 6.874106 	                    	                    	                    	                    	                    	
 -14.050039 -24.938530 -3.065742 	 -21.150114 -24.938530 -9.492660 	 -0.250000 -24.938530 6.821821 	                    	                    	                    	                    	                    	
 -14.060040 -25.033092 -3.135244 	 -21.180115 -25.033092 -9.573223 	 -0.250000 -25.033092 6.769338 	                    	                    	                    	                    	                    	
 -14.070040 -25.127651 -3.204948 	 -21.210115 -25.127651 -9.653989 	 -0.250000 -25.127651 6.716653 	                    	                    	                    	                    	                    	
 -14.080040 -25.222210 -3.274850 	 -21.240116 -25.222210 -9.734954 	 -0.250000 -25.222210 6.663769 	                    	                    	                    	                    	                    	
 -14.090040 -25.316772 -3.344954 	 -21.270117 -25.316772 -9.816120 	 -0.250000 -25.316772 6.610683 	                    	                    	                    	                    	                    	
 -14.100040 -25.411331 -3.415257 	 -21.300117 -25.411331 -9.897485 	 -0.250000 -25.411331 6.557398 	                    	                    	                    	                    	                    	
 -14.110041 -25.505890 -3.485759 	 -21.330118 -25.505890 -9.979048 	 -0.250000 -25.505890 6.503916 	                    	                    	                    	                    	                    	
 -14.120041 -25.600452 -3.556462 	 -21.360119 -25.600452 -10.060813 	 -0.250000 -25.600452 6.450231 	                    	                    	                    	                    	                    	
 -14.130041 -25.695011 -3.627364 	 -21.390120 -25.695011 -10.142776 	 -0.250000 -25.695011 6.396348 	                    	                    	                    	                    	                    	
 -14.140041 -25.789574 -3.698467 	 -21.420120 -25.789574 -10.224943 	 -0.250000 -25.789574 6.342262 	                    	                    	                    	                    	                    	
 -14.150042 -25.884132 -3.769770 	 -21.450121 -25.884132 -10.307307 	 -0.250000 -25.884132 6.287978 	                    	                    	                    	                    	                    	
 -14.160042 -25.978691 -3.841274 	 -21.480122 -25.978691 -10.389874 	 -0.250000 -25.978691 6.233492 	                    	                    	                    	                    	                    	
 -14.170042 -26.073254 -3.912977 	 -21.510122 -26.073254 -10.472638 	 -0.250000 -26.073254 6.178808 	                    	                    	                    	                    	                    	
 -14.180042 -26.167812 -3.984878 	 -21.540123 -26.167812 -10.555601 	 -0.250000 -26.167812 6.123925 	                    	                    	                    	                    	                    	
 -14.190042 -26.262371 -4.056982 	 -21.570124 -26.262371 -10.638767 	 -0.250000 -26.262371 6.068841 	                    	                    	                    	                    	                    	
 -14.200043 -26.356934 -4.129283 	 -21.600124 -26.356934 -10.722131 	 -0.250000 -26.356934 6.013557 	                    	                    	                    	                    	                    	
 -14.210043 -26.451492 -4.201787 	 -21.630125 -26.451492 -10.805696 	 -0.250000 -26.451492 5.958072 	                    	                    	                    	                    	                    	
 -14.220043 -26.546051 -4.274489 	 -21.660126 -26.546051 -10.889461 	 -0.250000 -26.546051 5.902388 	                    	                    	                    	                    	                    	
 -14.230043 -26.640614 -4.347390 	 -21.690126 -26.640614 -10.973423 	 -0.250000 -26.640614 5.846506 	                    	                    	                    	                    	                    	
